time,2012 Denmark_HH80_SP400
06/02/2012 13.00,0.0355
06/02/2012 14.00,0.0271
06/02/2012 15.00,0.031
06/02/2012 16.00,0.0411
06/02/2012 17.00,0.0416
06/02/2012 18.00,0.021
06/02/2012 19.00,0.0122
06/02/2012 20.00,0.0016
06/02/2012 21.00,0.003
06/02/2012 22.00,0.008
06/02/2012 23.00,0.0349
07/02/2012 00.00,0.0242
07/02/2012 01.00,0.0259
07/02/2012 02.00,0.0431
07/02/2012 03.00,0.0724
07/02/2012 04.00,0.1084
07/02/2012 05.00,0.1023
07/02/2012 06.00,0.0763
07/02/2012 07.00,0.0657
07/02/2012 08.00,0.0675
07/02/2012 09.00,0.0701
07/02/2012 10.00,0.0355
07/02/2012 11.00,0.0376
07/02/2012 12.00,0.0436
07/02/2012 13.00,0.0371
07/02/2012 14.00,0.0189
07/02/2012 15.00,0.015
07/02/2012 16.00,0.0449
07/02/2012 17.00,0.0521
07/02/2012 18.00,0.0256
07/02/2012 19.00,0.0079
07/02/2012 20.00,0.0087
07/02/2012 21.00,0.027
07/02/2012 22.00,0.0482
07/02/2012 23.00,0.0385
08/02/2012 00.00,0.0969
08/02/2012 01.00,0.0933
08/02/2012 02.00,0.0584
08/02/2012 03.00,0.06
08/02/2012 04.00,0.0531
08/02/2012 05.00,0.0334
08/02/2012 06.00,0.0268
08/02/2012 07.00,0.0269
08/02/2012 08.00,0.017
08/02/2012 09.00,0.0015
08/02/2012 10.00,0
08/02/2012 11.00,0
08/02/2012 12.00,0
08/02/2012 13.00,0.0002
08/02/2012 14.00,0.0034
08/02/2012 15.00,0.0144
08/02/2012 16.00,0.0209
08/02/2012 17.00,0.0164
08/02/2012 18.00,0.0146
08/02/2012 19.00,0.04
08/02/2012 20.00,0.0793
08/02/2012 21.00,0.0845
08/02/2012 22.00,0.0688
08/02/2012 23.00,0.0492
09/02/2012 00.00,0.2069
09/02/2012 01.00,0.2143
09/02/2012 02.00,0.3001
09/02/2012 03.00,0.4426
09/02/2012 04.00,0.527
09/02/2012 05.00,0.4367
09/02/2012 06.00,0.555
09/02/2012 07.00,0.6741
09/02/2012 08.00,0.6119
09/02/2012 09.00,0.4723
09/02/2012 10.00,0.6577
09/02/2012 11.00,0.4651
09/02/2012 12.00,0.3757
09/02/2012 13.00,0.3097
09/02/2012 14.00,0.2067
09/02/2012 15.00,0.1462
09/02/2012 16.00,0.1328
09/02/2012 17.00,0.1192
09/02/2012 18.00,0.1211
09/02/2012 19.00,0.1092
09/02/2012 20.00,0.1312
09/02/2012 21.00,0.1459
09/02/2012 22.00,0.106
09/02/2012 23.00,0.1457
10/02/2012 00.00,0.0882
10/02/2012 01.00,0.1175
10/02/2012 02.00,0.1527
10/02/2012 03.00,0.1557
10/02/2012 04.00,0.1494
10/02/2012 05.00,0.1388
10/02/2012 06.00,0.1529
10/02/2012 07.00,0.1636
10/02/2012 08.00,0.149
10/02/2012 09.00,0.0855
10/02/2012 10.00,0.0767
10/02/2012 11.00,0.0956
10/02/2012 12.00,0.1039
10/02/2012 13.00,0.1107
10/02/2012 14.00,0.1002
10/02/2012 15.00,0.0696
10/02/2012 16.00,0.0803
10/02/2012 17.00,0.0955
10/02/2012 18.00,0.1191
10/02/2012 19.00,0.1312
10/02/2012 20.00,0.0848
10/02/2012 21.00,0.0491
10/02/2012 22.00,0.0196
10/02/2012 23.00,0.0117
11/02/2012 00.00,0.0002
11/02/2012 01.00,0.0002
11/02/2012 02.00,0.0007
11/02/2012 03.00,0.0043
11/02/2012 04.00,0.0182
11/02/2012 05.00,0.0163
11/02/2012 06.00,0.0283
11/02/2012 07.00,0.0333
11/02/2012 08.00,0.0558
11/02/2012 09.00,0.0752
11/02/2012 10.00,0.0991
11/02/2012 11.00,0.0953
11/02/2012 12.00,0.0834
11/02/2012 13.00,0.1038
11/02/2012 14.00,0.1221
11/02/2012 15.00,0.1522
11/02/2012 16.00,0.197
11/02/2012 17.00,0.2635
11/02/2012 18.00,0.3678
11/02/2012 19.00,0.4748
11/02/2012 20.00,0.5334
11/02/2012 21.00,0.6125
11/02/2012 22.00,0.7002
11/02/2012 23.00,0.7934
12/02/2012 00.00,0.4245
12/02/2012 01.00,0.457
12/02/2012 02.00,0.456
12/02/2012 03.00,0.5802
12/02/2012 04.00,0.7481
12/02/2012 05.00,0.7478
12/02/2012 06.00,0.6688
12/02/2012 07.00,0.5999
12/02/2012 08.00,0.5662
12/02/2012 09.00,0.4554
12/02/2012 10.00,0.2868
12/02/2012 11.00,0.1545
12/02/2012 12.00,0.0708
12/02/2012 13.00,0.1269
12/02/2012 14.00,0.1657
12/02/2012 15.00,0.1646
12/02/2012 16.00,0.1328
12/02/2012 17.00,0.1098
12/02/2012 18.00,0.1245
12/02/2012 19.00,0.1155
12/02/2012 20.00,0.1083
12/02/2012 21.00,0.0887
12/02/2012 22.00,0.0691
12/02/2012 23.00,0.0646
13/02/2012 00.00,0.0545
13/02/2012 01.00,0.0457
13/02/2012 02.00,0.0418
13/02/2012 03.00,0.0488
13/02/2012 04.00,0.0425
13/02/2012 05.00,0.0448
13/02/2012 06.00,0.0348
13/02/2012 07.00,0.0071
13/02/2012 08.00,0.0001
13/02/2012 09.00,0
13/02/2012 10.00,0.0022
13/02/2012 11.00,0.0083
13/02/2012 12.00,0.0259
13/02/2012 13.00,0.0207
13/02/2012 14.00,0.0235
13/02/2012 15.00,0.0333
13/02/2012 16.00,0.0583
13/02/2012 17.00,0.0495
13/02/2012 18.00,0.0306
13/02/2012 19.00,0.0261
13/02/2012 20.00,0.0262
13/02/2012 21.00,0.0319
13/02/2012 22.00,0.0364
13/02/2012 23.00,0.0275
14/02/2012 00.00,0.2385
14/02/2012 01.00,0.2932
14/02/2012 02.00,0.3472
14/02/2012 03.00,0.3109
14/02/2012 04.00,0.3155
14/02/2012 05.00,0.3419
14/02/2012 06.00,0.3512
14/02/2012 07.00,0.3601
14/02/2012 08.00,0.2287
14/02/2012 09.00,0.1538
14/02/2012 10.00,0.0768
14/02/2012 11.00,0.0506
14/02/2012 12.00,0.0811
14/02/2012 13.00,0.1902
14/02/2012 14.00,0.1803
14/02/2012 15.00,0.2639
14/02/2012 16.00,0.3728
14/02/2012 17.00,0.6048
14/02/2012 18.00,0.748
14/02/2012 19.00,0.9023
14/02/2012 20.00,0.9361
14/02/2012 21.00,0.9368
14/02/2012 22.00,0.9388
14/02/2012 23.00,0.9486
15/02/2012 00.00,0.9423
15/02/2012 01.00,0.937
15/02/2012 02.00,0.9283
15/02/2012 03.00,0.9243
15/02/2012 04.00,0.9169
15/02/2012 05.00,0.9208
15/02/2012 06.00,0.9194
15/02/2012 07.00,0.8919
15/02/2012 08.00,0.8673
15/02/2012 09.00,0.8757
15/02/2012 10.00,0.839
15/02/2012 11.00,0.8561
15/02/2012 12.00,0.8712
15/02/2012 13.00,0.8292
15/02/2012 14.00,0.6359
15/02/2012 15.00,0.6523
15/02/2012 16.00,0.5121
15/02/2012 17.00,0.3752
15/02/2012 18.00,0.2663
15/02/2012 19.00,0.2161
15/02/2012 20.00,0.1521
15/02/2012 21.00,0.0916
15/02/2012 22.00,0.0384
15/02/2012 23.00,0.0081
16/02/2012 00.00,0.0509
16/02/2012 01.00,0.0373
16/02/2012 02.00,0.0087
16/02/2012 03.00,0.0109
16/02/2012 04.00,0.0145
16/02/2012 05.00,0.0114
16/02/2012 06.00,0.0048
16/02/2012 07.00,0.0073
16/02/2012 08.00,0.0311
16/02/2012 09.00,0.0754
16/02/2012 10.00,0.127
16/02/2012 11.00,0.181
16/02/2012 12.00,0.246
16/02/2012 13.00,0.3772
16/02/2012 14.00,0.4962
16/02/2012 15.00,0.4586
16/02/2012 16.00,0.4945
16/02/2012 17.00,0.5541
16/02/2012 18.00,0.6233
16/02/2012 19.00,0.6434
16/02/2012 20.00,0.7441
16/02/2012 21.00,0.8095
16/02/2012 22.00,0.8351
16/02/2012 23.00,0.8957
17/02/2012 00.00,0.5016
17/02/2012 01.00,0.453
17/02/2012 02.00,0.4608
17/02/2012 03.00,0.4041
17/02/2012 04.00,0.3506
17/02/2012 05.00,0.433
17/02/2012 06.00,0.3835
17/02/2012 07.00,0.3502
17/02/2012 08.00,0.387
17/02/2012 09.00,0.3872
17/02/2012 10.00,0.3835
17/02/2012 11.00,0.397
17/02/2012 12.00,0.404
17/02/2012 13.00,0.4109
17/02/2012 14.00,0.4686
17/02/2012 15.00,0.3993
17/02/2012 16.00,0.3347
17/02/2012 17.00,0.3439
17/02/2012 18.00,0.3693
17/02/2012 19.00,0.387
17/02/2012 20.00,0.3831
17/02/2012 21.00,0.2649
17/02/2012 22.00,0.1941
17/02/2012 23.00,0.2328
18/02/2012 00.00,0.3813
18/02/2012 01.00,0.4603
18/02/2012 02.00,0.5405
18/02/2012 03.00,0.6036
18/02/2012 04.00,0.698
18/02/2012 05.00,0.7177
18/02/2012 06.00,0.7243
18/02/2012 07.00,0.7466
18/02/2012 08.00,0.8236
18/02/2012 09.00,0.8058
18/02/2012 10.00,0.7681
18/02/2012 11.00,0.8092
18/02/2012 12.00,0.8138
18/02/2012 13.00,0.8588
18/02/2012 14.00,0.9152
18/02/2012 15.00,0.9151
18/02/2012 16.00,0.9211
18/02/2012 17.00,0.9252
18/02/2012 18.00,0.9253
18/02/2012 19.00,0.9225
18/02/2012 20.00,0.902
18/02/2012 21.00,0.8583
18/02/2012 22.00,0.6415
18/02/2012 23.00,0.4228
19/02/2012 00.00,0.4945
19/02/2012 01.00,0.4924
19/02/2012 02.00,0.4247
19/02/2012 03.00,0.4838
19/02/2012 04.00,0.6361
19/02/2012 05.00,0.6481
19/02/2012 06.00,0.6716
19/02/2012 07.00,0.7056
19/02/2012 08.00,0.7531
19/02/2012 09.00,0.6385
19/02/2012 10.00,0.6147
19/02/2012 11.00,0.7289
19/02/2012 12.00,0.7404
19/02/2012 13.00,0.7792
19/02/2012 14.00,0.7307
19/02/2012 15.00,0.7546
19/02/2012 16.00,0.7522
19/02/2012 17.00,0.7498
19/02/2012 18.00,0.7123
19/02/2012 19.00,0.7094
19/02/2012 20.00,0.6902
19/02/2012 21.00,0.6632
19/02/2012 22.00,0.7101
19/02/2012 23.00,0.7378
20/02/2012 00.00,0.8085
20/02/2012 01.00,0.6968
20/02/2012 02.00,0.6596
20/02/2012 03.00,0.6268
20/02/2012 04.00,0.5409
20/02/2012 05.00,0.318
20/02/2012 06.00,0.3381
20/02/2012 07.00,0.3322
20/02/2012 08.00,0.3458
20/02/2012 09.00,0.364
20/02/2012 10.00,0.3297
20/02/2012 11.00,0.3927
20/02/2012 12.00,0.4566
20/02/2012 13.00,0.3647
20/02/2012 14.00,0.4334
20/02/2012 15.00,0.597
20/02/2012 16.00,0.5954
20/02/2012 17.00,0.599
20/02/2012 18.00,0.7089
20/02/2012 19.00,0.8009
20/02/2012 20.00,0.8152
20/02/2012 21.00,0.8768
20/02/2012 22.00,0.8948
20/02/2012 23.00,0.9026
21/02/2012 00.00,0.9218
21/02/2012 01.00,0.8933
21/02/2012 02.00,0.8627
21/02/2012 03.00,0.8345
21/02/2012 04.00,0.7922
21/02/2012 05.00,0.6057
21/02/2012 06.00,0.4495
21/02/2012 07.00,0.3266
21/02/2012 08.00,0.3025
21/02/2012 09.00,0.3658
21/02/2012 10.00,0.3473
21/02/2012 11.00,0.3745
21/02/2012 12.00,0.4194
21/02/2012 13.00,0.3464
21/02/2012 14.00,0.3386
21/02/2012 15.00,0.3339
21/02/2012 16.00,0.2642
21/02/2012 17.00,0.2103
21/02/2012 18.00,0.1995
21/02/2012 19.00,0.2181
21/02/2012 20.00,0.2245
21/02/2012 21.00,0.2613
21/02/2012 22.00,0.2746
21/02/2012 23.00,0.4001
22/02/2012 00.00,0.6173
22/02/2012 01.00,0.6745
22/02/2012 02.00,0.7167
22/02/2012 03.00,0.7242
22/02/2012 04.00,0.7427
22/02/2012 05.00,0.7868
22/02/2012 06.00,0.8595
22/02/2012 07.00,0.9039
22/02/2012 08.00,0.9074
22/02/2012 09.00,0.9182
22/02/2012 10.00,0.9231
22/02/2012 11.00,0.9343
22/02/2012 12.00,0.9455
22/02/2012 13.00,0.9478
22/02/2012 14.00,0.9485
22/02/2012 15.00,0.9488
22/02/2012 16.00,0.949
22/02/2012 17.00,0.9487
22/02/2012 18.00,0.9482
22/02/2012 19.00,0.949
22/02/2012 20.00,0.9493
22/02/2012 21.00,0.9496
22/02/2012 22.00,0.9496
22/02/2012 23.00,0.9498
23/02/2012 00.00,0.9492
23/02/2012 01.00,0.9472
23/02/2012 02.00,0.9197
23/02/2012 03.00,0.876
23/02/2012 04.00,0.9022
23/02/2012 05.00,0.9283
23/02/2012 06.00,0.9368
23/02/2012 07.00,0.9365
23/02/2012 08.00,0.9299
23/02/2012 09.00,0.9133
23/02/2012 10.00,0.7825
23/02/2012 11.00,0.8507
23/02/2012 12.00,0.8838
23/02/2012 13.00,0.9163
23/02/2012 14.00,0.909
23/02/2012 15.00,0.8658
23/02/2012 16.00,0.7696
23/02/2012 17.00,0.7647
23/02/2012 18.00,0.6302
23/02/2012 19.00,0.6005
23/02/2012 20.00,0.6863
23/02/2012 21.00,0.8506
23/02/2012 22.00,0.9073
23/02/2012 23.00,0.921
24/02/2012 00.00,0.8019
24/02/2012 01.00,0.7215
24/02/2012 02.00,0.6129
24/02/2012 03.00,0.6189
24/02/2012 04.00,0.6588
24/02/2012 05.00,0.6424
24/02/2012 06.00,0.7134
24/02/2012 07.00,0.7723
24/02/2012 08.00,0.726
24/02/2012 09.00,0.6632
24/02/2012 10.00,0.6513
24/02/2012 11.00,0.7467
24/02/2012 12.00,0.8245
24/02/2012 13.00,0.8933
24/02/2012 14.00,0.9239
24/02/2012 15.00,0.9457
24/02/2012 16.00,0.9488
24/02/2012 17.00,0.9468
24/02/2012 18.00,0.9444
24/02/2012 19.00,0.9462
24/02/2012 20.00,0.9473
24/02/2012 21.00,0.9476
24/02/2012 22.00,0.9488
24/02/2012 23.00,0.9484
25/02/2012 00.00,0.9495
25/02/2012 01.00,0.9495
25/02/2012 02.00,0.9494
25/02/2012 03.00,0.9484
25/02/2012 04.00,0.9451
25/02/2012 05.00,0.9357
25/02/2012 06.00,0.9121
25/02/2012 07.00,0.9164
25/02/2012 08.00,0.9409
25/02/2012 09.00,0.9464
25/02/2012 10.00,0.9457
25/02/2012 11.00,0.9489
25/02/2012 12.00,0.949
25/02/2012 13.00,0.9489
25/02/2012 14.00,0.9474
25/02/2012 15.00,0.9469
25/02/2012 16.00,0.9362
25/02/2012 17.00,0.8921
25/02/2012 18.00,0.8235
25/02/2012 19.00,0.7808
25/02/2012 20.00,0.7641
25/02/2012 21.00,0.6529
25/02/2012 22.00,0.4914
25/02/2012 23.00,0.4246
26/02/2012 00.00,0.2751
26/02/2012 01.00,0.2098
26/02/2012 02.00,0.1957
26/02/2012 03.00,0.2411
26/02/2012 04.00,0.2522
26/02/2012 05.00,0.2069
26/02/2012 06.00,0.1692
26/02/2012 07.00,0.1781
26/02/2012 08.00,0.1701
26/02/2012 09.00,0.1348
26/02/2012 10.00,0.0879
26/02/2012 11.00,0.1448
26/02/2012 12.00,0.1433
26/02/2012 13.00,0.1541
26/02/2012 14.00,0.1848
26/02/2012 15.00,0.1877
26/02/2012 16.00,0.1512
26/02/2012 17.00,0.0953
26/02/2012 18.00,0.0661
26/02/2012 19.00,0.0404
26/02/2012 20.00,0.006
26/02/2012 21.00,0.0001
26/02/2012 22.00,0
26/02/2012 23.00,0
27/02/2012 00.00,0
27/02/2012 01.00,0.0018
27/02/2012 02.00,0.0181
27/02/2012 03.00,0.0283
27/02/2012 04.00,0.0316
27/02/2012 05.00,0.0318
27/02/2012 06.00,0.0449
27/02/2012 07.00,0.0506
27/02/2012 08.00,0.0717
27/02/2012 09.00,0.0689
27/02/2012 10.00,0.083
27/02/2012 11.00,0.0947
27/02/2012 12.00,0.0899
27/02/2012 13.00,0.0913
27/02/2012 14.00,0.1321
27/02/2012 15.00,0.1702
27/02/2012 16.00,0.1774
27/02/2012 17.00,0.1111
27/02/2012 18.00,0.0787
27/02/2012 19.00,0.0998
27/02/2012 20.00,0.2233
27/02/2012 21.00,0.2985
27/02/2012 22.00,0.2808
27/02/2012 23.00,0.3197
28/02/2012 00.00,0.5062
28/02/2012 01.00,0.4226
28/02/2012 02.00,0.2837
28/02/2012 03.00,0.3355
28/02/2012 04.00,0.4605
28/02/2012 05.00,0.6006
28/02/2012 06.00,0.7445
28/02/2012 07.00,0.8374
28/02/2012 08.00,0.8351
28/02/2012 09.00,0.8714
28/02/2012 10.00,0.8793
28/02/2012 11.00,0.8657
28/02/2012 12.00,0.8669
28/02/2012 13.00,0.8984
28/02/2012 14.00,0.924
28/02/2012 15.00,0.9311
28/02/2012 16.00,0.9227
28/02/2012 17.00,0.9105
28/02/2012 18.00,0.9217
28/02/2012 19.00,0.9269
28/02/2012 20.00,0.9046
28/02/2012 21.00,0.8409
28/02/2012 22.00,0.4703
28/02/2012 23.00,0.3048
29/02/2012 00.00,0.2401
29/02/2012 01.00,0.1388
29/02/2012 02.00,0.147
29/02/2012 03.00,0.2422
29/02/2012 04.00,0.3356
29/02/2012 05.00,0.3937
29/02/2012 06.00,0.3617
29/02/2012 07.00,0.3353
29/02/2012 08.00,0.3271
29/02/2012 09.00,0.3107
29/02/2012 10.00,0.2228
29/02/2012 11.00,0.2899
29/02/2012 12.00,0.2432
29/02/2012 13.00,0.3077
29/02/2012 14.00,0.3767
29/02/2012 15.00,0.3622
29/02/2012 16.00,0.2979
29/02/2012 17.00,0.3134
29/02/2012 18.00,0.3825
29/02/2012 19.00,0.3797
29/02/2012 20.00,0.2861
29/02/2012 21.00,0.2035
29/02/2012 22.00,0.1919
29/02/2012 23.00,0.2281
01/03/2012 00.00,0.1941
01/03/2012 01.00,0.2419
01/03/2012 02.00,0.2305
01/03/2012 03.00,0.2026
01/03/2012 04.00,0.1926
01/03/2012 05.00,0.1857
01/03/2012 06.00,0.1652
01/03/2012 07.00,0.1804
01/03/2012 08.00,0.19
01/03/2012 09.00,0.1739
01/03/2012 10.00,0.1432
01/03/2012 11.00,0.1553
01/03/2012 12.00,0.2017
01/03/2012 13.00,0.1686
01/03/2012 14.00,0.1415
01/03/2012 15.00,0.1746
01/03/2012 16.00,0.2274
01/03/2012 17.00,0.2417
01/03/2012 18.00,0.2471
01/03/2012 19.00,0.2686
01/03/2012 20.00,0.2636
01/03/2012 21.00,0.3164
01/03/2012 22.00,0.2891
01/03/2012 23.00,0.2734
02/03/2012 00.00,0.4491
02/03/2012 01.00,0.4929
02/03/2012 02.00,0.457
02/03/2012 03.00,0.3792
02/03/2012 04.00,0.3607
02/03/2012 05.00,0.3404
02/03/2012 06.00,0.294
02/03/2012 07.00,0.2737
02/03/2012 08.00,0.2516
02/03/2012 09.00,0.2353
02/03/2012 10.00,0.3019
02/03/2012 11.00,0.2577
02/03/2012 12.00,0.1974
02/03/2012 13.00,0.1867
02/03/2012 14.00,0.2079
02/03/2012 15.00,0.2218
02/03/2012 16.00,0.2235
02/03/2012 17.00,0.2046
02/03/2012 18.00,0.2097
02/03/2012 19.00,0.2157
02/03/2012 20.00,0.1826
02/03/2012 21.00,0.1743
02/03/2012 22.00,0.2135
02/03/2012 23.00,0.2083
03/03/2012 00.00,0.0184
03/03/2012 01.00,0.0086
03/03/2012 02.00,0.0032
03/03/2012 03.00,0.0027
03/03/2012 04.00,0.006
03/03/2012 05.00,0.0179
03/03/2012 06.00,0.0347
03/03/2012 07.00,0.0278
03/03/2012 08.00,0.0227
03/03/2012 09.00,0.0039
03/03/2012 10.00,0.0059
03/03/2012 11.00,0.0044
03/03/2012 12.00,0.0065
03/03/2012 13.00,0.0158
03/03/2012 14.00,0.0381
03/03/2012 15.00,0.0551
03/03/2012 16.00,0.0817
03/03/2012 17.00,0.109
03/03/2012 18.00,0.1166
03/03/2012 19.00,0.1056
03/03/2012 20.00,0.1127
03/03/2012 21.00,0.1295
03/03/2012 22.00,0.1294
03/03/2012 23.00,0.1136
04/03/2012 00.00,0.3437
04/03/2012 01.00,0.3602
04/03/2012 02.00,0.2754
04/03/2012 03.00,0.2395
04/03/2012 04.00,0.2344
04/03/2012 05.00,0.2392
04/03/2012 06.00,0.1976
04/03/2012 07.00,0.2131
04/03/2012 08.00,0.218
04/03/2012 09.00,0.1556
04/03/2012 10.00,0.1472
04/03/2012 11.00,0.2008
04/03/2012 12.00,0.2256
04/03/2012 13.00,0.2753
04/03/2012 14.00,0.3818
04/03/2012 15.00,0.2948
04/03/2012 16.00,0.3799
04/03/2012 17.00,0.4001
04/03/2012 18.00,0.3603
04/03/2012 19.00,0.4015
04/03/2012 20.00,0.397
04/03/2012 21.00,0.4354
04/03/2012 22.00,0.3964
04/03/2012 23.00,0.5181
05/03/2012 00.00,0.4842
05/03/2012 01.00,0.473
05/03/2012 02.00,0.419
05/03/2012 03.00,0.3856
05/03/2012 04.00,0.4628
05/03/2012 05.00,0.4828
05/03/2012 06.00,0.5919
05/03/2012 07.00,0.5552
05/03/2012 08.00,0.5092
05/03/2012 09.00,0.5669
05/03/2012 10.00,0.5228
05/03/2012 11.00,0.5115
05/03/2012 12.00,0.4742
05/03/2012 13.00,0.471
05/03/2012 14.00,0.4935
05/03/2012 15.00,0.5273
05/03/2012 16.00,0.717
05/03/2012 17.00,0.7104
05/03/2012 18.00,0.7346
05/03/2012 19.00,0.7445
05/03/2012 20.00,0.7258
05/03/2012 21.00,0.7356
05/03/2012 22.00,0.6015
05/03/2012 23.00,0.527
06/03/2012 00.00,0.2497
06/03/2012 01.00,0.3223
06/03/2012 02.00,0.3782
06/03/2012 03.00,0.3489
06/03/2012 04.00,0.3567
06/03/2012 05.00,0.2905
06/03/2012 06.00,0.2833
06/03/2012 07.00,0.2454
06/03/2012 08.00,0.2312
06/03/2012 09.00,0.228
06/03/2012 10.00,0.2061
06/03/2012 11.00,0.1699
06/03/2012 12.00,0.136
06/03/2012 13.00,0.1241
06/03/2012 14.00,0.124
06/03/2012 15.00,0.138
06/03/2012 16.00,0.1574
06/03/2012 17.00,0.2076
06/03/2012 18.00,0.1584
06/03/2012 19.00,0.1486
06/03/2012 20.00,0.2049
06/03/2012 21.00,0.2713
06/03/2012 22.00,0.3072
06/03/2012 23.00,0.2512
07/03/2012 00.00,0.114
07/03/2012 01.00,0.1378
07/03/2012 02.00,0.1484
07/03/2012 03.00,0.1859
07/03/2012 04.00,0.1367
07/03/2012 05.00,0.1591
07/03/2012 06.00,0.2959
07/03/2012 07.00,0.3406
07/03/2012 08.00,0.3494
07/03/2012 09.00,0.4639
07/03/2012 10.00,0.4643
07/03/2012 11.00,0.5242
07/03/2012 12.00,0.5834
07/03/2012 13.00,0.6506
07/03/2012 14.00,0.6131
07/03/2012 15.00,0.6327
07/03/2012 16.00,0.6308
07/03/2012 17.00,0.6266
07/03/2012 18.00,0.7385
07/03/2012 19.00,0.703
07/03/2012 20.00,0.65
07/03/2012 21.00,0.6501
07/03/2012 22.00,0.5366
07/03/2012 23.00,0.4858
08/03/2012 00.00,0.2191
08/03/2012 01.00,0.1759
08/03/2012 02.00,0.1537
08/03/2012 03.00,0.123
08/03/2012 04.00,0.0934
08/03/2012 05.00,0.0952
08/03/2012 06.00,0.1513
08/03/2012 07.00,0.213
08/03/2012 08.00,0.3288
08/03/2012 09.00,0.4954
08/03/2012 10.00,0.4176
08/03/2012 11.00,0.4105
08/03/2012 12.00,0.4246
08/03/2012 13.00,0.3932
08/03/2012 14.00,0.3513
08/03/2012 15.00,0.2995
08/03/2012 16.00,0.2033
08/03/2012 17.00,0.1683
08/03/2012 18.00,0.214
08/03/2012 19.00,0.2526
08/03/2012 20.00,0.2816
08/03/2012 21.00,0.3228
08/03/2012 22.00,0.2984
08/03/2012 23.00,0.2173
09/03/2012 00.00,0.444
09/03/2012 01.00,0.4748
09/03/2012 02.00,0.5394
09/03/2012 03.00,0.5232
09/03/2012 04.00,0.5567
09/03/2012 05.00,0.6835
09/03/2012 06.00,0.7588
09/03/2012 07.00,0.7863
09/03/2012 08.00,0.8448
09/03/2012 09.00,0.8565
09/03/2012 10.00,0.8665
09/03/2012 11.00,0.7809
09/03/2012 12.00,0.7688
09/03/2012 13.00,0.8001
09/03/2012 14.00,0.8653
09/03/2012 15.00,0.9069
09/03/2012 16.00,0.8962
09/03/2012 17.00,0.8746
09/03/2012 18.00,0.8546
09/03/2012 19.00,0.8275
09/03/2012 20.00,0.7948
09/03/2012 21.00,0.7053
09/03/2012 22.00,0.6687
09/03/2012 23.00,0.5396
10/03/2012 00.00,0.4184
10/03/2012 01.00,0.3812
10/03/2012 02.00,0.3245
10/03/2012 03.00,0.2649
10/03/2012 04.00,0.2302
10/03/2012 05.00,0.2
10/03/2012 06.00,0.1721
10/03/2012 07.00,0.1795
10/03/2012 08.00,0.164
10/03/2012 09.00,0.1738
10/03/2012 10.00,0.2042
10/03/2012 11.00,0.1662
10/03/2012 12.00,0.1867
10/03/2012 13.00,0.24
10/03/2012 14.00,0.4508
10/03/2012 15.00,0.4905
10/03/2012 16.00,0.6208
10/03/2012 17.00,0.6312
10/03/2012 18.00,0.7676
10/03/2012 19.00,0.875
10/03/2012 20.00,0.884
10/03/2012 21.00,0.8944
10/03/2012 22.00,0.8804
10/03/2012 23.00,0.8814
11/03/2012 00.00,0.9375
11/03/2012 01.00,0.9236
11/03/2012 02.00,0.9103
11/03/2012 03.00,0.9098
11/03/2012 04.00,0.9072
11/03/2012 05.00,0.8937
11/03/2012 06.00,0.8428
11/03/2012 07.00,0.7205
11/03/2012 08.00,0.5886
11/03/2012 09.00,0.6534
11/03/2012 10.00,0.5628
11/03/2012 11.00,0.5245
11/03/2012 12.00,0.6185
11/03/2012 13.00,0.6746
11/03/2012 14.00,0.8119
11/03/2012 15.00,0.9158
11/03/2012 16.00,0.9215
11/03/2012 17.00,0.9133
11/03/2012 18.00,0.924
11/03/2012 19.00,0.9243
11/03/2012 20.00,0.9242
11/03/2012 21.00,0.9177
11/03/2012 22.00,0.8446
11/03/2012 23.00,0.8592
12/03/2012 00.00,0.7036
12/03/2012 01.00,0.7832
12/03/2012 02.00,0.8163
12/03/2012 03.00,0.7972
12/03/2012 04.00,0.8026
12/03/2012 05.00,0.7482
12/03/2012 06.00,0.6831
12/03/2012 07.00,0.5556
12/03/2012 08.00,0.4529
12/03/2012 09.00,0.3889
12/03/2012 10.00,0.2495
12/03/2012 11.00,0.2023
12/03/2012 12.00,0.2483
12/03/2012 13.00,0.2114
12/03/2012 14.00,0.2673
12/03/2012 15.00,0.3004
12/03/2012 16.00,0.3992
12/03/2012 17.00,0.3988
12/03/2012 18.00,0.3617
12/03/2012 19.00,0.3377
12/03/2012 20.00,0.254
12/03/2012 21.00,0.2126
12/03/2012 22.00,0.2092
12/03/2012 23.00,0.2125
13/03/2012 00.00,0.5665
13/03/2012 01.00,0.4568
13/03/2012 02.00,0.4089
13/03/2012 03.00,0.4102
13/03/2012 04.00,0.42
13/03/2012 05.00,0.4455
13/03/2012 06.00,0.5304
13/03/2012 07.00,0.5704
13/03/2012 08.00,0.5896
13/03/2012 09.00,0.7799
13/03/2012 10.00,0.687
13/03/2012 11.00,0.6413
13/03/2012 12.00,0.6319
13/03/2012 13.00,0.5623
13/03/2012 14.00,0.5101
13/03/2012 15.00,0.5755
13/03/2012 16.00,0.7061
13/03/2012 17.00,0.6328
13/03/2012 18.00,0.5757
13/03/2012 19.00,0.5041
13/03/2012 20.00,0.3926
13/03/2012 21.00,0.4121
13/03/2012 22.00,0.3894
13/03/2012 23.00,0.3636
14/03/2012 00.00,0.519
14/03/2012 01.00,0.5167
14/03/2012 02.00,0.5398
14/03/2012 03.00,0.4992
14/03/2012 04.00,0.4374
