Forecast,Realised,OnshoreWindLt50kW_MWh,OnshoreWindGe50kW_MWh
840.75,923.815468,3.284401,920.531067
843.958313,929.033167,4.059067,924.9741
792.875,988.804249,4.238003,984.566246
768.458313,1009.607805,5.172629,1004.435176
939.166687,1065.602856,5.408837,1060.194019
1066.041626,1138.225507,5.811123,1132.414384
1064.291626,1229.5713,6.55103,1223.02027
1130.75,1315.771725,7.654786,1308.116939
1091.625,1360.197956,10.900853,1349.297103
1055.208374,1315.648212,14.481879,1301.166333
1032.041626,1294.775478,12.941155,1281.834323
1023.083313,1176.792362,13.235857,1163.556505
1025.916626,1256.847625,13.957182,1242.890443
946.708313,1282.879756,12.330986,1270.54877
783.666687,1247.509914,10.612064,1236.89785
774.125,1267.13647,8.997155,1258.139315
911.958313,1244.346785,10.347464,1233.999321
985.083313,1358.375129,10.709917,1347.665212
1028.583374,1442.801998,10.914549,1431.887449
1093.5,1393.282427,11.064979,1382.217448
1408.75,1288.229072,10.715668,1277.513404
1461.208374,1287.173497,13.091066,1274.082431
1472.208374,1174.91252,10.265772,1164.646748
1473.166626,1438.414093,11.423486,1426.990607
1435.041626,1203.285939,12.011413,1191.274526
1330.416626,1122.29064,8.322824,1113.967816
1165.625,1117.620278,7.532055,1110.088223
1058.708374,1181.596941,7.980519,1173.616422
1201.041626,1095.060394,6.903823,1088.156571
1308.958374,1303.466386,9.679909,1293.786477
1370.291626,1663.559298,14.061679,1649.497619
1644,1811.736547,15.392766,1796.343781
1828.833374,2455.288779,19.499318,2435.789461
1983.208374,2452.692878,21.38551,2431.307368
2126.958252,2565.070877,22.384105,2542.686772
2244.208252,2490.79541,22.3575,2468.43791
2399.541748,2580.363769,22.100057,2558.263712
2471.291748,2604.544772,25.22254,2579.322232
2331.583252,2947.949871,26.685302,2921.264569
2408.458252,2991.769095,24.58382,2967.185275
2559.916748,3053.732775,25.500583,3028.232192
2692.125,3269.281074,26.649559,3242.631515
2727.166748,3264.74204,25.349075,3239.392965
2714.208252,3061.758563,24.0321,3037.726463
2806.625,2899.066745,24.718093,2874.348652
2729.625,2714.530238,23.275914,2691.254324
2713.458252,2627.095009,23.02138,2604.073629
2718.416748,2798.048347,24.369362,2773.678985
2821.458252,2937.304389,25.488886,2911.815503
2875.666748,3037.720823,26.753161,3010.967662
2592.083252,2959.025728,25.493622,2933.532106
2280.25,3080.945702,24.519766,3056.425936
2644.833252,2957.279067,25.702099,2931.576968
2814.166748,2692.217206,24.366161,2667.851045
2677.958252,2964.878605,25.235834,2939.642771
2683.875,3014.058675,25.731308,2988.327367
2438.791748,3239.332194,27.093796,3212.238398
2279.541748,3387.133184,28.433903,3358.699281
2323.208252,3404.613343,29.201856,3375.411487
2325.25,3429.889407,29.138609,3400.750798
2474.041748,3433.725432,28.817621,3404.907811
2657.833252,3397.472231,28.834815,3368.637416
2515.416748,3375.251031,27.575081,3347.67595
2515.416748,3259.115239,28.676486,3230.438753
2674.958252,3285.98499,26.903995,3259.080995
2781.958252,3168.584825,25.86949,3142.715335
2771.333252,2959.464451,25.645386,2933.819065
2697.625,2643.486373,22.849307,2620.637066
2527.5,2384.790605,22.060572,2362.730033
2305.875,2078.7772,21.047078,2057.730122
2078.458252,1831.052945,18.070984,1812.981961
1885.958374,1519.34365,17.694181,1501.649469
1655.958374,1294.25737,14.367954,1279.889416
1344.208374,1113.820314,9.778407,1104.041907
1039.791626,1029.334668,7.660689,1021.673979
898.75,1146.050379,6.230554,1139.819825
1198.416626,1400.088257,5.607672,1394.480585
1602.166626,1513.533752,6.800068,1506.733684
1896.375,2023.54914,10.516367,2013.032773
2296.291748,2331.725617,12.425653,2319.299964
2398.333252,2516.41633,17.826041,2498.590289
2548.583252,2890.868871,18.621707,2872.247164
2671.583252,3242.668549,25.299206,3217.369343
2718.125,3073.755887,24.045055,3049.710832
2786.416748,3231.593021,26.276226,3205.316795
2750.375,3294.029206,26.140236,3267.88897
2471.125,3337.16415,26.518716,3310.645434
2444.666748,3344.384415,26.39286,3317.991555
2512.458252,3335.173771,26.923358,3308.250413
2580.375,3339.630803,26.768808,3312.861995
2599.541748,3178.217993,26.871333,3151.34666
2614.5,3251.89496,26.1035,3225.79146
2951.166748,3213.306244,26.797591,3186.508653
2960.666748,3163.714461,24.576634,3139.137827
2877.125,3009.412056,24.062086,2985.34997
2833.791748,2884.587723,22.79178,2861.795943
2807.166748,2778.988519,22.105754,2756.882765
2726,2698.902774,21.993113,2676.909661
2407.125,2604.902861,21.050206,2583.852655
2161.333252,2389.853066,19.690227,2370.162839
2456.708252,2378.406973,17.047601,2361.359372
2642.625,2521.085551,14.964551,2506.121
2591.666748,2337.854486,13.012636,2324.84185
2720.25,2441.074879,15.050727,2426.024152
2600.166748,2665.171093,17.72371,2647.447383
2531.333252,2917.567887,20.646812,2896.921075
2521,3082.680371,23.097855,3059.582516
2532.791748,3191.685035,23.790152,3167.894883
2571.125,3252.380133,21.070111,3231.310022
2533.333252,3044.31722,14.155619,3030.161601
2284.916748,2900.083154,15.181558,2884.901596
2262.375,3167.04763,25.524933,3141.522697
2418.958252,3158.548308,22.305682,3136.242626
2567.375,2542.158386,16.686312,2525.472074
2551.708252,1847.347745,9.893572,1837.454173
2514.958252,1452.009462,8.485143,1443.524319
1574.208374,1312.309721,6.094489,1306.215232
1517.458374,1136.313481,4.131346,1132.182135
1437.25,1004.248678,3.017495,1001.231183
1295,874.079816,2.234573,871.845243
1084.5,764.547294,1.724124,762.82317
817.333313,605.316016,1.301877,604.014139
582.958313,452.070043,1.021762,451.048281
431.333344,330.820267,0.711006,330.109261
381.833344,203.061188,0.350392,202.710796
309.208344,98.440318,0.245524,98.194794
225.083328,53.86095,0.224991,53.635959
185.125,31.700593,0.275384,31.425209
161.708328,15.865623,0.205194,15.660429
142.625,17.271123,0.204358,17.066765
98.958336,19.28452,0.142751,19.141769
67.791664,37.794004,0.0707,37.723304
67.708336,85.496648,0.312348,85.1843
100.333336,252.925842,1.17244,251.753402
145.125,501.843252,1.595104,500.248148
218.541672,736.869452,2.177484,734.691968
342.75,967.200293,3.544914,963.655379
491.166656,1317.739843,6.643962,1311.095881
652.916687,1710.025247,10.400673,1699.624574
876.541687,1663.505132,12.017958,1651.487174
1602.083374,1672.257379,10.562394,1661.694985
1738.458374,2090.801574,12.028162,2078.773412
1899.958374,2341.857797,13.409321,2328.448476
2139.791748,2501.537663,13.516244,2488.021419
2401.416748,2677.894485,14.584981,2663.309504
2554.291748,3038.416154,26.405498,3012.010656
2367.416748,3344.503643,27.148371,3317.355272
2170.333252,3476.710289,28.0396,3448.670689
2455.166748,3493.235635,27.190053,3466.045582
2605.666748,3471.116429,25.06505,3446.051379
2547,3367.651202,22.457961,3345.193241
2666.791748,3151.214776,19.254088,3131.960688
2501.958252,2827.497276,15.325332,2812.171944
2472.208252,2547.7561,13.199921,2534.556179
2395.708252,2464.497594,12.628284,2451.86931
2281.416748,2250.528459,10.77919,2239.749269
2239.458252,1955.82232,8.545458,1947.276862
2068.291748,1738.779529,8.159002,1730.620527
1608.416626,1654.66386,8.980506,1645.683354
1327.541626,1384.624824,8.290852,1376.333972
1253.208374,975.698413,4.782963,970.91545
1052.5,572.301554,2.578269,569.723285
804.083313,476.348876,1.935543,474.413333
568.833313,403.491153,2.202041,401.289112
398.041656,419.539654,1.39004,418.149614
364.166656,384.492741,0.866327,383.626414
325.333344,278.710214,0.835205,277.875009
278.166656,248.955064,0.302677,248.652387
249.208328,326.012877,0.739561,325.273316
221.416672,299.191237,0.834253,298.356984
188.25,310.862324,1.313787,309.548537
171.5,343.116717,1.367164,341.749553
198.166672,334.514692,1.414213,333.100479
200.208328,259.644307,1.304705,258.339602
177.625,198.569026,1.406512,197.162514
158.208328,159.250978,1.326248,157.92473
162.875,186.155388,2.356619,183.798769
172.083328,219.895417,3.331402,216.564015
193.083328,229.089582,2.787122,226.30246
207.208328,229.036235,2.29902,226.737215
219.75,216.386055,1.387957,214.998098
271.833344,314.385659,1.077091,313.308568
319.333344,469.176138,2.027448,467.14869
440.875,613.020483,3.231434,609.789049
632.291687,761.575591,5.328673,756.246918
843.041687,898.16235,6.064855,892.097495
1045.583374,969.473125,6.60617,962.866955
1241.708374,1246.179327,9.621402,1236.557925
1589.583374,1606.609235,12.662025,1593.94721
1651.083374,1717.594926,14.327196,1703.26773
1702.75,1765.450444,13.949042,1751.501402
1771.583374,1803.083954,13.571624,1789.51233
1705.5,1679.487987,12.444575,1667.043412
1444.916626,1516.50879,11.658659,1504.850131
1130.583374,1321.591535,11.008766,1310.582769
1019.875,1089.872419,11.410971,1078.461448
1309.666626,958.193539,11.077653,947.115886
1612.833374,818.478277,9.139801,809.338476
1758.708374,1050.354617,15.73561,1034.619007
2000.125,1551.644502,19.857931,1531.786571
1992.791626,1661.861385,18.809873,1643.051512
1943.666626,1745.878697,17.047822,1728.830875
1790.708374,1592.711399,13.199234,1579.512165
1510.791626,1360.784473,9.311075,1351.473398
1310.625,1056.033876,4.931882,1051.101994
1142.041626,893.1623,4.543261,888.619039
854.708313,919.965419,3.11219,916.853229
757.875,896.088181,2.182374,893.905807
792.458313,972.791449,3.141656,969.649793
731.083313,842.013296,3.31552,838.697776
627.416687,682.082057,3.517543,678.564514
513.875,524.496714,1.628732,522.867982
500.875,415.309565,0.930714,414.378851
381.75,355.883406,0.712363,355.171043
250.291672,337.06409,0.578707,336.485383
168.625,198.048744,0.225084,197.82366
128.291672,107.617798,0.153745,107.464053
102,120.420698,0.162908,120.25779
83.25,135.336753,0.077155,135.259598
78.041664,99.764196,0.103962,99.660234
81.041664,77.72915,0.134489,77.594661
69.375,66.462702,0.249408,66.213294
50.541668,25.933137,0.1058,25.827337
33.125,11.851574,0.047358,11.804216
42.958332,20.221822,0.400657,19.821165
59.75,59.390073,0.853437,58.536636
82.458336,100.825811,0.42611,100.399701
97.458336,158.984348,1.052705,157.931643
128.791672,205.055719,0.50299,204.552729
180.291672,290.49482,0.772704,289.722116
204.791672,392.540231,1.691622,390.848609
280.958344,507.462738,1.837414,505.625324
363.833344,609.931442,2.607238,607.324204
437.708344,611.814376,2.695174,609.119202
502.833344,652.297669,4.605862,647.691807
544.625,689.794705,4.474615,685.32009
700.583313,798.423057,4.806773,793.616284
716.375,862.161438,5.107721,857.053717
716.833313,818.989282,4.534883,814.454399
704.541687,729.393509,3.448037,725.945472
709.125,654.697394,3.260589,651.436805
755.541687,714.306912,4.113723,710.193189
733.333313,801.036513,5.256937,795.779576
693.541687,904.360632,7.72483,896.635802
819.916687,880.079538,6.470485,873.609053
907.833313,842.125436,5.828359,836.297077
899.5,869.489732,7.535632,861.9541
985.666687,902.821345,8.46377,894.357575
1017.25,980.126961,9.343458,970.783503
1057.25,1018.573171,9.451431,1009.12174
985.791687,1044.90207,9.220787,1035.681283
877.208313,1013.664899,8.358052,1005.306847
794.75,952.906318,7.366789,945.539529
700.375,881.476792,4.95303,876.523762
586.875,908.842835,5.060581,903.782254
565.708313,907.036758,5.229915,901.806843
599.125,868.194143,4.794792,863.399351
630.875,827.72608,5.721397,822.004683
634.541687,828.019676,4.987523,823.032153
616.083313,792.51934,5.293262,787.226078
743.083313,776.310371,5.272257,771.038114
724.166687,777.187568,4.351625,772.835943
673.125,769.836852,3.630373,766.206479
652.333313,686.058061,2.989724,683.068337
655.5,666.171371,2.657643,663.513728
666.583313,610.616275,2.598977,608.017298
644.583313,654.102148,4.035914,650.066234
639.166687,772.799303,5.467889,767.331414
765.083313,847.485173,5.77735,841.707823
841.833313,744.067263,5.616648,738.450615
843.875,720.861983,6.726062,714.135921
896.875,824.07054,8.720176,815.350364
948.625,977.547612,9.30108,968.246532
1040.25,1222.358375,13.151681,1209.206694
1115.791626,1370.76455,14.824285,1355.940265
1175.625,1442.294604,13.556027,1428.738577
1237.375,1452.393977,11.264461,1441.129516
1293.375,1396.619011,8.483165,1388.135846
1257.833374,1485.615479,8.939928,1476.675551
1360.208374,1825.706606,9.795215,1815.911391
1599.5,1923.304682,10.689564,1912.615118
1794.041626,2005.18306,11.132779,1994.050281
1899.583374,2207.569245,13.983094,2193.586151
1988.583374,2250.695923,17.341154,2233.354769
2245.291748,2347.271013,23.557052,2323.713961
2280.208252,2644.30689,23.869768,2620.437122
2304.083252,2702.662538,22.451249,2680.211289
2361.208252,2713.503919,20.078802,2693.425117
2415.333252,2561.13998,19.268328,2541.871652
2383.958252,2524.481014,17.963031,2506.517983
2071.375,2451.591758,18.372301,2433.219457
1738.916626,2206.717852,14.448519,2192.269333
1717.666626,1909.533742,13.698337,1895.835405
1615.875,1615.041346,11.280627,1603.760719
1502.625,1527.477815,9.472224,1518.005591
1715.5,1667.383942,12.545011,1654.838931
1876.791626,2041.831906,16.242657,2025.589249
2023.708374,2123.831162,19.880996,2103.950166
2150,2432.677307,22.00505,2410.672257
2229.25,2484.758792,18.80992,2465.948872
2339.333252,2479.904512,19.915535,2459.988977
2384.25,2618.913811,21.431324,2597.482487
2210.708252,2696.20222,21.604716,2674.597504
2207,2825.98384,21.700688,2804.283152
2327.875,3003.087751,23.845913,2979.241838
2420,2988.946885,21.426698,2967.520187
2334.208252,2786.8345,19.026838,2767.807662
2150.708252,2485.395715,20.364882,2465.030833
2252.958252,2193.836907,18.919955,2174.916952
2029.958374,2016.234177,17.693008,1998.541169
1833.125,1807.382142,15.929387,1791.452755
1605.208374,1437.103516,11.581811,1425.521705
1349.166626,1166.711455,10.574573,1156.136882
1034.75,1008.643972,7.616223,1001.027749
754.833313,995.526213,5.740996,989.785217
607.916687,840.442748,6.502286,833.940462
645.708313,714.799346,2.504579,712.294767
690.5,649.381523,1.975776,647.405747
807.833313,693.642581,3.660724,689.981857
1198.291626,1226.046645,7.754035,1218.29261
1662.333374,1843.882559,12.457777,1831.424782
1949.25,2342.26006,15.26263,2326.99743
2210.625,2685.50887,19.395326,2666.113544
2362.875,2959.878411,21.595218,2938.283193
2554.833252,3127.537997,22.856608,3104.681389
2651.708252,3262.866799,23.340973,3239.525826
2470.958252,3339.733533,22.976978,3316.756555
2473.625,3410.493153,24.738916,3385.754237
2533.583252,3386.951045,24.79303,3362.158015
2639.75,3366.172036,23.048571,3343.123465
2664.75,3334.690848,24.092655,3310.598193
2645,3283.570651,24.656843,3258.913808
2830.25,3247.317585,24.906702,3222.410883
2743.791748,2990.994658,25.14071,2965.853948
2677.458252,2809.768305,24.638062,2785.130243
2685.083252,2705.283733,24.143984,2681.139749
2688.125,2678.782576,23.45639,2655.326186
2638.958252,2777.780089,22.488279,2755.29181
2373.5,2772.179353,20.288508,2751.890845
2137.666748,2569.752596,18.88874,2550.863856
2333.833252,2383.124067,18.147906,2364.976161
2386.416748,2580.057361,17.989346,2562.068015
2282.458252,2528.904781,19.57663,2509.328151
2335.541748,2507.76124,18.172688,2489.588552
2220.25,2433.375551,17.323259,2416.052292
2133.541748,2412.026946,16.451486,2395.57546
2054.291748,2314.091974,15.604904,2298.48707
1926.041626,1943.165755,13.893612,1929.272143
1743.625,1451.654807,10.552433,1441.102374
1427.666626,1244.361486,7.566535,1236.794951
1076.458374,1193.398093,7.926601,1185.471492
934.083313,1154.187337,7.161099,1147.026238
927.083313,1004.604501,5.157061,999.44744
878.083313,982.53676,11.108841,971.427919
776.708313,969.864264,12.38435,957.479914
717.166687,992.898158,11.151628,981.74653
597.791687,994.553446,9.079533,985.473913
647.5,874.4997,7.4499,867.0498
729.083313,876.872774,7.605282,869.267492
780.166687,972.248582,6.214536,966.034046
801.833313,1060.112857,7.022328,1053.090529
816.458313,1053.949086,7.312415,1046.636671
744,1056.17087,8.072163,1048.098707
688.75,1079.95795,10.089703,1069.868247
786.458313,1075.97423,10.324195,1065.650035
839.958313,1097.951049,9.128314,1088.822735
800.916687,1195.699699,10.407018,1185.292681
852.291687,1307.259187,13.355602,1293.903585
876.083313,1374.00849,12.483167,1361.525323
929.875,1479.961882,11.050727,1468.911155
969.125,1416.844497,9.148766,1407.695731
974.166687,1328.413411,9.95219,1318.461221
970.625,1147.60979,6.62693,1140.98286
907.125,1080.011947,5.194352,1074.817595
789.291687,1064.589168,5.193591,1059.395577
798.916687,1056.90531,5.691332,1051.213978
857.208313,1082.118017,5.702574,1076.415443
914.291687,1112.120434,6.5507,1105.569734
970.541687,1218.499922,9.325437,1209.174485
1029.25,1256.862781,11.453915,1245.408866
1056.25,1230.231252,10.833289,1219.397963
1082,1203.669802,10.868104,1192.801698
1093.125,1231.805333,10.833293,1220.97204
1106.166626,1307.017817,10.698811,1296.319006
1067.833374,1327.577394,10.261919,1317.315475
963.916687,1330.00062,8.541876,1321.458744
832.041687,1305.143048,7.678101,1297.464947
